Date,Settle,Relative Value
2009-09-30,296.9,306.5857800000003
2009-09-29,289.45,306.5857800000003
2009-09-28,293.25,306.5857800000003
2009-09-25,294.55,306.5857800000003
2009-09-24,297.55,301.1763185714287
2009-09-23,297.3,301.1763185714287
2009-09-22,302.05,301.1763185714287
2009-09-21,298.8,301.1763185714287
2009-09-18,304.45,301.1763185714287
2009-09-17,306.7,303.40187857142854
2009-09-16,301.05,303.40187857142854
2009-09-15,297.0,303.40187857142854
2009-09-14,296.05,303.40187857142854
2009-09-11,294.0,303.40187857142854
2009-09-10,292.05,294.44677333333334
2009-09-09,294.1,294.44677333333334
2009-09-08,297.75,294.44677333333334
2009-09-07,295.1,294.44677333333334
2009-09-04,295.15,294.44677333333334
2009-09-03,291.95,282.60083999999995
2009-09-02,288.75,282.60083999999995
2009-09-01,288.15,282.60083999999995
2009-08-31,293.25,282.60083999999995
2009-08-28,290.6,282.60083999999995
2009-08-27,285.7,273.0319786666663
2009-08-26,286.75,273.0319786666663
2009-08-25,288.35,273.0319786666663
2009-08-24,285.8,273.0319786666663
2009-08-21,282.25,273.0319786666663
2009-08-20,274.95,276.7621833333335
2009-08-19,272.25,276.7621833333335
2009-08-18,274.45,276.7621833333335
2009-08-17,267.4,276.7621833333335
2009-08-14,276.6,276.7621833333335
2009-08-13,276.0,269.82783999999975
2009-08-12,273.9,269.82783999999975
2009-08-11,275.85,269.82783999999975
2009-08-10,276.55,269.82783999999975
2009-08-07,275.1,269.82783999999975
2009-08-06,272.2,263.1818453333331
2009-08-05,277.55,263.1818453333331
2009-08-04,279.0,263.1818453333331
2009-08-03,274.0,263.1818453333331
2009-07-31,264.8,263.1818453333331
2009-07-30,259.15,250.96382933333328
2009-07-29,254.45,250.96382933333328
2009-07-28,259.5,250.96382933333328
2009-07-27,263.9,250.96382933333328
2009-07-24,262.95,250.96382933333328
2009-07-23,258.3,237.7009666666666
2009-07-22,256.4,237.7009666666666
2009-07-21,257.8,237.7009666666666
2009-07-20,255.6,237.7009666666666
2009-07-17,249.0,237.7009666666666
2009-07-16,249.65,247.882398666667
2009-07-15,248.4,247.882398666667
2009-07-14,243.95,247.882398666667
2009-07-13,235.65,247.882398666667
2009-07-10,235.45,247.882398666667
2009-07-09,234.3,247.63090400000024
2009-07-08,234.0,247.63090400000024
2009-07-07,240.65,247.63090400000024
2009-07-06,242.85,247.63090400000024
2009-07-03,249.5,247.63090400000024
2009-07-02,251.5,243.35014799999996
2009-07-01,255.8,243.35014799999996
2009-06-30,250.5,243.35014799999996
2009-06-29,248.75,243.35014799999996
2009-06-26,246.3,243.35014799999996
2009-06-25,239.0,247.39677200000034
2009-06-24,237.4,247.39677200000034
2009-06-23,233.95,247.39677200000034
2009-06-22,234.85,247.39677200000034
2009-06-19,244.75,247.39677200000034
2009-06-18,239.05,306.4005506666668
2009-06-17,239.2,306.4005506666668
2009-06-16,243.25,306.4005506666668
2009-06-15,244.95,306.4005506666668
2009-06-12,253.05,306.4005506666668
2009-06-11,253.1,246.0666213333335
2009-06-10,252.55,246.0666213333335
2009-06-09,256.45,246.0666213333335
2009-06-08,248.25,246.0666213333335
2009-06-05,258.3,246.0666213333335
2009-06-04,249.2,237.69771666666645
2009-06-03,244.45,237.69771666666645
2009-06-02,250.15,237.69771666666645
2009-06-01,241.8,237.69771666666645
2009-05-29,236.7,237.69771666666645
2009-05-28,232.5,233.7269833333332
2009-05-27,226.45,233.7269833333332
2009-05-26,231.45,233.7269833333332
2009-05-25,234.35,233.7269833333332
2009-05-22,233.55,233.7269833333332
2009-05-21,235.4,236.46247666666645
2009-05-20,235.75,236.46247666666645
2009-05-19,234.0,236.46247666666645
2009-05-18,229.0,236.46247666666645
2009-05-15,226.85,236.46247666666645
2009-05-14,225.75,220.44292866666663
2009-05-13,226.65,220.44292866666663
2009-05-12,234.35,220.44292866666663
2009-05-11,236.9,220.44292866666663
2009-05-08,242.2,220.44292866666663
2009-05-07,241.6,227.3733713333335
2009-05-06,227.95,227.3733713333335
2009-05-05,222.8,227.3733713333335
2009-05-04,222.2,227.3733713333335
2009-05-01,213.8,227.3733713333335
2009-04-30,218.1,229.83019533333336
2009-04-29,223.1,229.83019533333336
2009-04-28,216.3,229.83019533333336
2009-04-27,227.25,229.83019533333336
2009-04-24,235.8,229.83019533333336
2009-04-23,235.0,229.14095733333335
2009-04-22,233.5,229.14095733333335
2009-04-21,225.0,229.14095733333335
2009-04-20,226.0,229.14095733333335
2009-04-17,235.0,229.14095733333335
2009-04-16,234.5,212.6543513333334
2009-04-15,238.0,212.6543513333334
2009-04-14,232.1,212.6543513333334
2009-04-13,241.5,212.6543513333334
2009-04-09,235.55,212.6543513333334
2009-04-08,233.3,212.6543513333334
2009-04-07,226.0,212.6543513333334
2009-04-06,225.0,212.6543513333334
2009-04-03,222.0,212.6543513333334
2009-04-02,224.75,202.03864361904763
2009-04-01,222.4,202.03864361904763
2009-03-31,214.0,202.03864361904763
2009-03-30,217.05,202.03864361904763
2009-03-27,220.0,202.03864361904763
2009-03-26,224.9,198.16947000000002
2009-03-25,209.15,198.16947000000002
2009-03-24,207.4,198.16947000000002
2009-03-23,213.2,198.16947000000002
2009-03-20,209.45,198.16947000000002
2009-03-19,205.15,197.20612000000003
2009-03-18,195.9,197.20612000000003
2009-03-17,198.45,197.20612000000003
2009-03-16,200.0,197.20612000000003
2009-03-13,199.5,197.20612000000003
2009-03-12,197.8,195.44257400000006
2009-03-11,197.95,195.44257400000006
2009-03-10,196.6,195.44257400000006
2009-03-09,197.05,195.44257400000006
2009-03-06,203.5,195.44257400000006
2009-03-05,199.8,206.50862933333332
2009-03-04,194.65,206.50862933333332
2009-03-03,195.25,206.50862933333332
2009-03-02,193.0,206.50862933333332
2009-02-27,194.95,206.50862933333332
2009-02-26,195.6,213.22629400000005
2009-02-25,198.05,213.22629400000005
2009-02-24,201.4,213.22629400000005
2009-02-23,200.25,213.22629400000005
2009-02-20,216.55,213.22629400000005
2009-02-19,216.6,197.34730852380952
2009-02-18,219.1,197.34730852380952
2009-02-17,217.9,197.34730852380952
2009-02-16,217.0,197.34730852380952
2009-02-13,216.5,197.34730852380952
2009-02-12,216.5,194.49517266666663
2009-02-11,215.8,194.49517266666663
2009-02-10,212.0,194.49517266666663
2009-02-09,205.85,194.49517266666663
2009-02-06,214.2,194.49517266666663
2009-02-05,204.3,189.39044266666662
2009-02-04,198.25,189.39044266666662
2009-02-03,192.0,189.39044266666662
2009-02-02,196.5,189.39044266666662
2009-01-30,195.8,189.39044266666662
2009-01-29,195.95,186.90133157142856
2009-01-28,191.0,186.90133157142856
2009-01-27,191.3,186.90133157142856
2009-01-26,193.7,186.90133157142856
2009-01-23,196.0,186.90133157142856
2009-01-22,185.5,192.18101890476188
2009-01-21,185.5,192.18101890476188
2009-01-20,184.55,192.18101890476188
2009-01-19,183.75,192.18101890476188
2009-01-16,186.35,192.18101890476188
2009-01-15,179.0,198.50445933333336
2009-01-14,182.0,198.50445933333336
2009-01-13,183.25,198.50445933333336
2009-01-12,185.5,198.50445933333336
2009-01-09,192.0,198.50445933333336
2009-01-08,197.8,185.5792746666667
2009-01-07,196.0,185.5792746666667
2009-01-06,201.45,185.5792746666667
2009-01-05,186.5,185.5792746666667
2009-01-02,194.15,185.5792746666667
2008-12-31,186.5,185.7263521904762
2008-12-30,184.2,185.7263521904762
2008-12-29,186.65,185.7263521904762
2008-12-26,175.65,185.7263521904762
2008-12-24,174.55,182.2201133333333
2008-12-23,174.35,182.2201133333333
2008-12-22,174.3,182.2201133333333
2008-12-19,177.6,182.2201133333333
2008-12-18,180.0,177.468016
2008-12-17,177.6,177.468016
2008-12-16,175.45,177.468016
2008-12-15,176.25,177.468016
2008-12-12,174.5,177.468016
2008-12-11,181.0,187.02080223809523
2008-12-10,185.05,187.02080223809523
2008-12-09,178.8,187.02080223809523
2008-12-08,174.0,187.02080223809523
2008-12-05,162.75,187.02080223809523
2008-12-04,171.95,200.94903666666656
2008-12-03,172.6,200.94903666666656
2008-12-02,173.0,200.94903666666656
2008-12-01,175.5,200.94903666666656
2008-11-28,192.45,200.94903666666656
2008-11-27,184.5,211.99646333333328
2008-11-26,192.45,211.99646333333328
2008-11-25,195.5,211.99646333333328
2008-11-24,195.1,211.99646333333328
2008-11-21,178.15,211.99646333333328
2008-11-20,178.75,217.437090952381
2008-11-19,193.15,217.437090952381
2008-11-18,214.6,217.437090952381
2008-11-17,217.0,217.437090952381
2008-11-14,215.95,217.437090952381
2008-11-13,213.25,203.2816351428572
2008-11-12,215.3,203.2816351428572
2008-11-11,218.55,203.2816351428572
2008-11-10,221.3,203.2816351428572
2008-11-07,223.3,203.2816351428572
2008-11-06,221.9,190.64593657142856
2008-11-05,218.3,190.64593657142856
2008-11-04,209.0,190.64593657142856
2008-11-03,201.6,190.64593657142856
2008-10-31,198.55,190.64593657142856
2008-10-30,196.0,193.63073661904764
2008-10-29,200.0,193.63073661904764
2008-10-28,185.85,193.63073661904764
2008-10-27,173.5,193.63073661904764
2008-10-24,171.0,193.63073661904764
2008-10-23,172.2,211.41969338095234
2008-10-22,178.7,211.41969338095234
2008-10-21,183.25,211.41969338095234
2008-10-20,184.05,211.41969338095234
2008-10-17,177.95,211.41969338095234
