,Date,Settle
8287,1986-07-17,348.7
8288,1986-07-16,348.7
8289,1986-07-15,349.1
8290,1986-07-14,346.4
8291,1986-07-11,347.8
8292,1986-07-10,348.6
8293,1986-07-09,349.6
8294,1986-07-08,351.2
8295,1986-07-07,345.9
8296,1986-07-02,344.9
8297,1986-07-01,345.8
8298,1986-06-30,347.7
8299,1986-06-27,346.9
8300,1986-06-26,344.6
8301,1986-06-25,345.0
8302,1986-06-24,342.9
8303,1986-06-23,341.0
8304,1986-06-20,340.4
8305,1986-06-19,338.5
8306,1986-06-18,337.9
8307,1986-06-17,336.7
8308,1986-06-16,334.8
8309,1986-06-13,345.9
8310,1986-06-12,346.7
8311,1986-06-11,348.6
8312,1986-06-10,348.1
8313,1986-06-09,351.1
8314,1986-06-06,341.5
8315,1986-06-05,341.3
8316,1986-06-04,341.7
8317,1986-06-03,342.3
8318,1986-06-02,342.4
8319,1986-05-30,344.1
8320,1986-05-29,343.6
8321,1986-05-28,342.5
8322,1986-05-27,341.8
8323,1986-05-23,342.4
8324,1986-05-22,342.6
8325,1986-05-21,339.8
8326,1986-05-20,339.8
8327,1986-05-19,340.7
8328,1986-05-16,343.8
8329,1986-05-15,343.4
8330,1986-05-14,343.1
8331,1986-05-13,345.1
8332,1986-05-12,345.5
8333,1986-05-09,345.5
8334,1986-05-08,345.5
8335,1986-05-07,345.8
8336,1986-05-06,344.0
8337,1986-05-05,344.2
8338,1986-05-02,344.7
8339,1986-05-01,342.8
8340,1986-04-30,348.1
8341,1986-04-29,346.9
8342,1986-04-28,343.9
8343,1986-04-25,344.2
8344,1986-04-24,345.1
8345,1986-04-23,346.0
8346,1986-04-22,346.8
8347,1986-04-21,343.4
8348,1986-04-18,344.4
8349,1986-04-17,339.1
8350,1986-04-16,339.4
8351,1986-04-15,340.8
8352,1986-04-14,341.5
8353,1986-04-11,344.7
8354,1986-04-10,338.9
8355,1986-04-09,339.3
8356,1986-04-08,340.0
8357,1986-04-07,339.4
8358,1986-04-04,335.4
8359,1986-04-03,335.2
8360,1986-04-02,336.2
8361,1986-04-01,333.7
8362,1986-03-31,331.1
8363,1986-03-27,343.1
8364,1986-03-26,344.7
8365,1986-03-25,344.0
8366,1986-03-24,351.3
8367,1986-03-21,357.4
8368,1986-03-20,352.7
8369,1986-03-19,350.8
8370,1986-03-18,350.3
8371,1986-03-17,350.8
8372,1986-03-14,348.9
8373,1986-03-13,349.2
8374,1986-03-12,353.0
8375,1986-03-11,344.9
8376,1986-03-10,343.3
8377,1986-03-07,345.7
8378,1986-03-06,344.3
8379,1986-03-05,344.5
8380,1986-03-04,346.0
8381,1986-03-03,340.5
8382,1986-02-28,341.0
8383,1986-02-27,339.2
8384,1986-02-26,336.4
8385,1986-02-25,347.7
8386,1986-02-24,348.7
8387,1986-02-21,341.0
8388,1986-02-20,339.1
8389,1986-02-19,336.7
8390,1986-02-18,337.2
8391,1986-02-14,333.7
8392,1986-02-13,332.8
8393,1986-02-12,338.0
8394,1986-02-11,338.8
8395,1986-02-10,337.8
8396,1986-02-07,339.5
8397,1986-02-06,337.4
8398,1986-02-05,336.0
8399,1986-02-04,334.1
8400,1986-02-03,343.7
8401,1986-01-31,348.8
8402,1986-01-30,355.2
8403,1986-01-29,356.3
8404,1986-01-28,353.7
8405,1986-01-27,354.3
8406,1986-01-24,358.4
8407,1986-01-23,351.9
8408,1986-01-22,351.5
8409,1986-01-21,352.8
8410,1986-01-20,355.1
8411,1986-01-17,358.0
8412,1986-01-16,357.6
8413,1986-01-15,350.7
8414,1986-01-14,341.0
8415,1986-01-13,341.5
8416,1986-01-10,343.3
8417,1986-01-09,339.9
8418,1986-01-08,336.1
8419,1986-01-07,332.8
8420,1986-01-06,330.7
8421,1986-01-03,330.0
8422,1986-01-02,328.9
8423,1985-12-31,331.1
8424,1985-12-30,330.6
8425,1985-12-27,326.7
8426,1985-12-26,325.3
8427,1985-12-24,325.6
8428,1985-12-23,325.6
8429,1985-12-20,325.9
8430,1985-12-19,324.3
8431,1985-12-18,324.4
8432,1985-12-17,320.9
8433,1985-12-16,321.6
8434,1985-12-13,319.0
8435,1985-12-12,317.1
8436,1985-12-11,316.8
8437,1985-12-10,317.7
8438,1985-12-09,316.2
8439,1985-12-06,322.3
8440,1985-12-05,322.9
8441,1985-12-04,321.7
8442,1985-12-03,322.5
8443,1985-12-02,322.3
8444,1985-11-29,322.9
8445,1985-11-27,325.7
8446,1985-11-26,331.2
8447,1985-11-25,332.7
8448,1985-11-22,327.4
8449,1985-11-21,327.4
8450,1985-11-20,326.8
8451,1985-11-19,324.7
8452,1985-11-18,324.7
8453,1985-11-15,324.7
8454,1985-11-14,325.8
8455,1985-11-13,326.2
8456,1985-11-12,325.8
8457,1985-11-11,324.5
8458,1985-11-08,325.6
8459,1985-11-07,323.1
8460,1985-11-06,325.5
8461,1985-11-05,326.2
8462,1985-11-04,327.1
8463,1985-11-01,328.1
8464,1985-10-31,326.7
8465,1985-10-30,327.8
8466,1985-10-29,327.0
8467,1985-10-28,326.6
8468,1985-10-25,326.9
8469,1985-10-24,325.7
8470,1985-10-23,326.3
8471,1985-10-22,327.2
8472,1985-10-21,326.5
8473,1985-10-18,326.8
8474,1985-10-17,325.6
8475,1985-10-16,323.8
8476,1985-10-15,325.8
8477,1985-10-14,326.4
8478,1985-10-11,327.2
8479,1985-10-10,325.6
8480,1985-10-09,325.4
8481,1985-10-08,324.8
8482,1985-10-07,326.6
8483,1985-10-04,328.2
8484,1985-10-03,329.9
8485,1985-10-02,324.2
8486,1985-10-01,323.0
8487,1985-09-30,322.8
8488,1985-09-27,328.4
8489,1985-09-26,327.9
8490,1985-09-25,330.0
8491,1985-09-24,330.5
8492,1985-09-23,329.4
8493,1985-09-20,319.6
8494,1985-09-19,320.4
8495,1985-09-18,315.7
8496,1985-09-17,317.4
8497,1985-09-16,320.3
8498,1985-09-13,319.6
8499,1985-09-12,322.0
8500,1985-09-11,322.4
8501,1985-09-10,323.2
8502,1985-09-09,320.8
8503,1985-09-06,322.2
8504,1985-09-05,321.9
8505,1985-09-04,326.7
8506,1985-09-03,326.6
8507,1985-08-30,335.4
8508,1985-08-29,337.2
8509,1985-08-28,340.4
8510,1985-08-27,337.1
8511,1985-08-26,335.9
8512,1985-08-23,335.7
8513,1985-08-22,333.8
8514,1985-08-21,338.9
8515,1985-08-20,335.6
8516,1985-08-19,338.1
8517,1985-08-16,337.9
8518,1985-08-15,332.9
8519,1985-08-14,326.8
8520,1985-08-13,326.7
8521,1985-08-12,327.1
8522,1985-08-09,328.5
8523,1985-08-08,322.0
8524,1985-08-07,322.5
8525,1985-08-06,320.7
8526,1985-08-05,322.7
8527,1985-08-02,321.7
8528,1985-08-01,320.0
8529,1985-07-31,327.1
8530,1985-07-30,324.0
8531,1985-07-29,324.2
8532,1985-07-26,322.0
8533,1985-07-25,319.6
8534,1985-07-24,319.3
8535,1985-07-23,318.3
8536,1985-07-22,322.3
8537,1985-07-19,318.8
8538,1985-07-18,318.8
8539,1985-07-17,324.0
8540,1985-07-16,321.0
8541,1985-07-15,318.4
8542,1985-07-12,319.2
8543,1985-07-11,315.1
8544,1985-07-10,316.2
8545,1985-07-09,314.5
8546,1985-07-08,316.6
8547,1985-07-03,311.4
8548,1985-07-02,311.4
8549,1985-07-01,310.8
8550,1985-06-28,317.7
8551,1985-06-27,319.0
8552,1985-06-26,315.7
8553,1985-06-25,316.0
8554,1985-06-24,315.6
8555,1985-06-21,314.2
8556,1985-06-20,313.7
8557,1985-06-19,322.3
8558,1985-06-18,327.7
8559,1985-06-17,318.9
8560,1985-06-14,319.1
8561,1985-06-13,314.4
8562,1985-06-12,313.6
8563,1985-06-11,313.8
8564,1985-06-10,314.1
8565,1985-06-07,314.4
8566,1985-06-06,315.7
8567,1985-06-05,315.2
8568,1985-06-04,315.8
8569,1985-06-03,317.0
8570,1985-05-31,316.2
8571,1985-05-30,313.2
8572,1985-05-29,315.5
8573,1985-05-28,310.3
8574,1985-05-24,314.8
8575,1985-05-23,316.1
8576,1985-05-22,316.1
8577,1985-05-21,317.9
8578,1985-05-20,314.0
8579,1985-05-17,321.0
8580,1985-05-16,321.5
8581,1985-05-15,323.9
8582,1985-05-14,325.8
8583,1985-05-13,326.3
8584,1985-05-10,317.5
8585,1985-05-09,314.3
8586,1985-05-08,314.2
8587,1985-05-07,316.5
8588,1985-05-06,310.5
8589,1985-05-03,313.3
8590,1985-05-02,316.3
8591,1985-05-01,315.3
8592,1985-04-30,316.5
8593,1985-04-29,327.2
8594,1985-04-26,323.0
8595,1985-04-25,323.9
8596,1985-04-24,322.8
8597,1985-04-23,323.0
8598,1985-04-22,327.4
8599,1985-04-19,328.5
8600,1985-04-18,327.9
8601,1985-04-17,324.9
8602,1985-04-16,327.4
8603,1985-04-15,329.7
8604,1985-04-12,328.0
8605,1985-04-11,332.7
8606,1985-04-10,326.2
8607,1985-04-09,324.1
8608,1985-04-08,325.0
8609,1985-04-04,320.1
8610,1985-04-03,316.8
8611,1985-04-02,322.0
8612,1985-04-01,318.4
8613,1985-03-29,329.6
8614,1985-03-28,326.8
8615,1985-03-27,327.8
8616,1985-03-26,324.4
8617,1985-03-25,316.4
8618,1985-03-22,316.8
8619,1985-03-21,317.5
8620,1985-03-20,324.3
8621,1985-03-19,328.8
8622,1985-03-18,303.8
8623,1985-03-15,295.2
8624,1985-03-14,291.8
8625,1985-03-13,291.9
8626,1985-03-12,292.3
8627,1985-03-11,290.1
8628,1985-03-08,288.5
8629,1985-03-07,291.0
8630,1985-03-06,292.9
8631,1985-03-05,287.9
8632,1985-03-04,291.9
8633,1985-03-01,291.6
8634,1985-02-28,288.7
8635,1985-02-27,289.8
8636,1985-02-26,288.0
8637,1985-02-25,282.0
8638,1985-02-22,294.3
8639,1985-02-21,298.7
8640,1985-02-20,303.5
8641,1985-02-19,303.9
8642,1985-02-15,304.3
8643,1985-02-14,303.2
8644,1985-02-13,302.8
8645,1985-02-12,301.8
8646,1985-02-11,304.6
8647,1985-02-08,300.5
8648,1985-02-07,299.7
8649,1985-02-06,302.2
8650,1985-02-05,302.3
8651,1985-02-04,302.1
8652,1985-02-01,303.2
8653,1985-01-31,304.1
8654,1985-01-30,304.3
8655,1985-01-29,301.8
8656,1985-01-28,302.9
8657,1985-01-25,300.4
8658,1985-01-24,299.7
8659,1985-01-23,301.7
8660,1985-01-22,303.9
8661,1985-01-21,308.4
8662,1985-01-18,307.2
8663,1985-01-17,308.5
8664,1985-01-16,304.5
8665,1985-01-15,302.3
8666,1985-01-14,303.9
8667,1985-01-11,300.3
8668,1985-01-10,304.3
8669,1985-01-09,305.5
8670,1985-01-08,298.0
8671,1985-01-07,303.7
8672,1985-01-04,299.7
8673,1985-01-03,303.2
8674,1985-01-02,304.2
8675,1984-12-31,309.7
8676,1984-12-28,310.0
8677,1984-12-27,309.2
8678,1984-12-26,312.1
8679,1984-12-21,311.0
8680,1984-12-20,307.3
8681,1984-12-19,308.7
8682,1984-12-18,308.7
8683,1984-12-17,314.0
8684,1984-12-14,322.2
8685,1984-12-13,324.3
8686,1984-12-12,325.9
8687,1984-12-11,325.5
8688,1984-12-10,325.4
8689,1984-12-07,326.8
8690,1984-12-06,330.5
8691,1984-12-05,330.1
8692,1984-12-04,329.8
8693,1984-12-03,331.6
8694,1984-11-30,329.1
8695,1984-11-29,330.8
8696,1984-11-28,330.8
8697,1984-11-27,327.4
8698,1984-11-26,331.5
8699,1984-11-23,340.5
8700,1984-11-21,342.9
8701,1984-11-20,343.8
8702,1984-11-19,343.3
8703,1984-11-16,345.0
8704,1984-11-15,345.8
8705,1984-11-14,347.8
8706,1984-11-13,347.7
8707,1984-11-12,349.2
8708,1984-11-09,347.5
8709,1984-11-08,349.7
8710,1984-11-07,352.5
8711,1984-11-06,347.2
8712,1984-11-05,349.8
8713,1984-11-02,345.4
8714,1984-11-01,338.0
8715,1984-10-31,336.0
8716,1984-10-30,336.5
8717,1984-10-29,338.0
8718,1984-10-26,337.5
8719,1984-10-25,337.4
8720,1984-10-24,339.7
8721,1984-10-23,340.0
8722,1984-10-22,338.4
8723,1984-10-19,338.7
8724,1984-10-18,340.6
8725,1984-10-17,336.9
8726,1984-10-16,338.9
8727,1984-10-15,340.9
8728,1984-10-12,341.7
8729,1984-10-11,336.7
8730,1984-10-10,338.8
8731,1984-10-09,337.0
8732,1984-10-08,342.4
8733,1984-10-05,341.4
8734,1984-10-04,346.9
8735,1984-10-03,346.0
8736,1984-10-02,347.2
8737,1984-10-01,344.5
8738,1984-09-28,344.9
8739,1984-09-27,343.8
8740,1984-09-26,342.2
8741,1984-09-25,345.9
8742,1984-09-24,345.8
8743,1984-09-21,347.9
8744,1984-09-20,343.0
8745,1984-09-19,341.7
8746,1984-09-18,341.9
8747,1984-09-17,337.1
8748,1984-09-14,341.6
8749,1984-09-13,339.6
8750,1984-09-12,340.2
8751,1984-09-11,341.1
8752,1984-09-10,340.5
8753,1984-09-07,337.6
8754,1984-09-06,345.9
8755,1984-09-05,342.1
8756,1984-09-04,340.6
8757,1984-08-31,351.2
8758,1984-08-30,351.4
8759,1984-08-29,353.2
8760,1984-08-28,348.7
8761,1984-08-27,348.6
8762,1984-08-24,351.9
8763,1984-08-23,349.8
8764,1984-08-22,354.3
8765,1984-08-21,346.3
8766,1984-08-20,344.0
8767,1984-08-17,351.1
8768,1984-08-16,350.9
8769,1984-08-15,354.3
8770,1984-08-14,355.0
8771,1984-08-13,350.8
8772,1984-08-10,342.8
8773,1984-08-09,349.2
8774,1984-08-08,344.4
8775,1984-08-07,344.0
8776,1984-08-06,348.8
8777,1984-08-03,350.4
8778,1984-08-02,344.5
8779,1984-08-01,345.7
8780,1984-07-31,337.7
8781,1984-07-30,342.0
8782,1984-07-27,342.0
8783,1984-07-26,333.8
8784,1984-07-25,343.7
8785,1984-07-24,337.8
8786,1984-07-23,337.8
8787,1984-07-20,340.0
8788,1984-07-19,348.3
8789,1984-07-18,350.3
8790,1984-07-17,347.3
8791,1984-07-16,349.8
8792,1984-07-13,345.8
8793,1984-07-12,339.5
8794,1984-07-11,343.3
8795,1984-07-10,345.3
8796,1984-07-09,349.8
8797,1984-07-06,347.2
8798,1984-07-05,362.0
8799,1984-07-03,372.4
8800,1984-07-02,373.6
8801,1984-06-29,376.1
8802,1984-06-28,376.9
8803,1984-06-27,373.7
8804,1984-06-26,370.6
8805,1984-06-25,368.5
8806,1984-06-22,372.4
8807,1984-06-21,373.4
8808,1984-06-20,372.2
8809,1984-06-19,371.3
8810,1984-06-18,371.0
8811,1984-06-15,370.5
8812,1984-06-14,374.9
8813,1984-06-13,374.1
8814,1984-06-12,374.4
8815,1984-06-11,373.3
8816,1984-06-08,383.6
8817,1984-06-07,390.2
8818,1984-06-06,392.7
8819,1984-06-05,394.7
8820,1984-06-04,395.6
8821,1984-06-01,390.1
8822,1984-05-31,386.8
8823,1984-05-30,384.5
8824,1984-05-29,385.2
8825,1984-05-25,390.0
8826,1984-05-24,379.0
8827,1984-05-23,377.2
8828,1984-05-22,380.4
8829,1984-05-21,380.2
8830,1984-05-18,379.6
8831,1984-05-17,376.4
8832,1984-05-16,378.1
8833,1984-05-15,376.4
8834,1984-05-14,375.5
8835,1984-05-11,373.3
8836,1984-05-10,375.0
8837,1984-05-09,373.3
8838,1984-05-08,375.9
8839,1984-05-07,374.5
8840,1984-05-04,378.5
8841,1984-05-03,381.3
8842,1984-05-02,381.3
8843,1984-05-01,380.3
8844,1984-04-30,379.6
8845,1984-04-27,381.5
8846,1984-04-26,381.2
8847,1984-04-25,382.0
8848,1984-04-24,382.1
8849,1984-04-23,386.4
8850,1984-04-19,384.3
8851,1984-04-18,387.4
8852,1984-04-17,381.0
8853,1984-04-16,379.6
8854,1984-04-13,382.0
8855,1984-04-12,379.4
8856,1984-04-11,383.3
8857,1984-04-10,382.4
8858,1984-04-09,382.3
8859,1984-04-06,381.2
8860,1984-04-05,379.3
8861,1984-04-04,382.1
8862,1984-04-03,381.3
8863,1984-04-02,379.3
8864,1984-03-30,387.5
8865,1984-03-29,389.8
8866,1984-03-28,390.3
8867,1984-03-27,387.3
8868,1984-03-26,388.5
8869,1984-03-23,386.8
8870,1984-03-22,387.8
8871,1984-03-21,394.0
8872,1984-03-20,395.3
8873,1984-03-19,395.5
8874,1984-03-16,395.3
8875,1984-03-15,394.7
8876,1984-03-14,395.8
8877,1984-03-13,400.4
8878,1984-03-12,398.3
8879,1984-03-09,402.8
8880,1984-03-08,405.3
8881,1984-03-07,401.2
8882,1984-03-06,407.0
8883,1984-03-05,407.3
8884,1984-03-02,403.7
8885,1984-03-01,397.8
8886,1984-02-29,398.9
8887,1984-02-28,398.3
8888,1984-02-27,405.0
8889,1984-02-24,396.0
8890,1984-02-23,399.1
8891,1984-02-22,399.7
8892,1984-02-21,388.4
8893,1984-02-17,384.7
8894,1984-02-16,383.4
8895,1984-02-15,381.5
8896,1984-02-14,383.5
8897,1984-02-13,377.2
8898,1984-02-10,377.9
8899,1984-02-09,378.9
8900,1984-02-08,382.3
8901,1984-02-07,381.1
8902,1984-02-06,381.8
8903,1984-02-03,386.1
8904,1984-02-02,386.5
8905,1984-02-01,379.3
8906,1984-01-31,373.8
8907,1984-01-30,370.2
8908,1984-01-27,369.5
8909,1984-01-26,366.3
8910,1984-01-25,367.5
8911,1984-01-24,366.8
8912,1984-01-23,366.3
8913,1984-01-20,372.4
8914,1984-01-19,375.3
8915,1984-01-18,370.2
8916,1984-01-17,370.8
8917,1984-01-16,371.3
8918,1984-01-13,372.5
8919,1984-01-12,371.8
8920,1984-01-11,372.9
8921,1984-01-10,370.2
8922,1984-01-09,367.7
8923,1984-01-06,370.0
8924,1984-01-05,377.7
8925,1984-01-04,379.7
8926,1984-01-03,381.7
8927,1983-12-30,388.0
8928,1983-12-29,385.5
8929,1983-12-28,381.6
8930,1983-12-27,379.8
8931,1983-12-23,380.3
8932,1983-12-22,382.0
8933,1983-12-21,377.8
8934,1983-12-20,379.4
8935,1983-12-19,373.0
8936,1983-12-16,372.6
8937,1983-12-15,380.6
8938,1983-12-14,388.5
8939,1983-12-13,390.3
8940,1983-12-12,390.4
8941,1983-12-09,388.4
8942,1983-12-08,388.9
8943,1983-12-07,403.4
8944,1983-12-06,398.9
8945,1983-12-05,399.0
8946,1983-12-02,398.7
8947,1983-12-01,401.2
8948,1983-11-30,403.0
8949,1983-11-29,397.6
8950,1983-11-28,395.2
8951,1983-11-25,377.2
8952,1983-11-23,375.7
8953,1983-11-22,376.2
8954,1983-11-21,376.7
8955,1983-11-18,376.3
8956,1983-11-17,378.2
8957,1983-11-16,376.3
8958,1983-11-15,384.2
8959,1983-11-14,384.1
8960,1983-11-11,385.7
8961,1983-11-10,383.4
8962,1983-11-09,383.5
8963,1983-11-08,383.0
8964,1983-11-07,383.4
8965,1983-11-04,382.3
8966,1983-11-03,385.0
8967,1983-11-02,385.5
8968,1983-11-01,380.8
8969,1983-10-31,378.8
8970,1983-10-28,389.8
8971,1983-10-27,389.0
8972,1983-10-26,386.5
8973,1983-10-25,397.5
8974,1983-10-24,398.3
8975,1983-10-21,393.4
8976,1983-10-20,393.8
8977,1983-10-19,391.1
8978,1983-10-18,396.3
8979,1983-10-17,397.4
8980,1983-10-14,399.4
8981,1983-10-13,399.2
8982,1983-10-12,397.1
8983,1983-10-11,398.2
8984,1983-10-10,403.2
8985,1983-10-07,400.3
8986,1983-10-06,395.3
8987,1983-10-05,397.2
8988,1983-10-04,393.6
8989,1983-10-03,390.9
8990,1983-09-30,401.9
8991,1983-09-29,405.3
8992,1983-09-28,411.0
8993,1983-09-27,413.9
8994,1983-09-26,415.5
8995,1983-09-23,417.1
8996,1983-09-22,413.0
8997,1983-09-21,412.7
8998,1983-09-20,412.7
8999,1983-09-19,414.9
9000,1983-09-16,412.1
9001,1983-09-15,406.6
9002,1983-09-14,409.9
9003,1983-09-13,409.1
9004,1983-09-12,407.4
9005,1983-09-09,415.9
9006,1983-09-08,417.4
9007,1983-09-07,417.0
9008,1983-09-06,415.3
9009,1983-09-02,419.9
9010,1983-09-01,418.7
9011,1983-08-31,417.7
9012,1983-08-30,421.3
9013,1983-08-29,421.3
9014,1983-08-26,419.6
9015,1983-08-25,417.5
9016,1983-08-24,422.0
9017,1983-08-23,425.2
9018,1983-08-22,425.7
9019,1983-08-19,418.2
9020,1983-08-18,420.6
9021,1983-08-17,421.6
9022,1983-08-16,419.9
9023,1983-08-15,420.0
9024,1983-08-12,413.3
9025,1983-08-11,410.8
9026,1983-08-10,411.9
9027,1983-08-09,409.9
9028,1983-08-08,412.2
9029,1983-08-05,413.5
9030,1983-08-04,411.0
9031,1983-08-03,415.3
9032,1983-08-02,413.9
9033,1983-08-01,412.4
9034,1983-07-29,412.8
9035,1983-07-28,425.1
9036,1983-07-27,425.0
9037,1983-07-26,426.7
9038,1983-07-25,428.3
9039,1983-07-22,425.7
9040,1983-07-21,423.8
9041,1983-07-20,430.2
9042,1983-07-19,424.8
9043,1983-07-18,426.3
9044,1983-07-15,421.7
9045,1983-07-14,422.3
9046,1983-07-13,426.5
9047,1983-07-12,430.0
9048,1983-07-11,432.7
9049,1983-07-08,430.3
9050,1983-07-07,432.8
9051,1983-07-06,415.5
9052,1983-07-05,416.0
9053,1983-07-01,421.2
9054,1983-06-30,418.5
9055,1983-06-29,419.3
9056,1983-06-28,417.5
9057,1983-06-27,415.5
9058,1983-06-24,423.0
9059,1983-06-23,421.5
9060,1983-06-22,420.3
9061,1983-06-21,418.8
9062,1983-06-20,416.0
9063,1983-06-17,413.5
9064,1983-06-16,415.3
9065,1983-06-15,409.4
9066,1983-06-14,411.6
9067,1983-06-13,413.8
9068,1983-06-10,407.5
9069,1983-06-09,412.9
9070,1983-06-08,402.9
9071,1983-06-07,404.7
9072,1983-06-06,402.1
9073,1983-06-03,412.4
9074,1983-06-02,412.0
9075,1983-06-01,405.7
9076,1983-05-31,412.0
9077,1983-05-27,435.9
9078,1983-05-26,437.3
9079,1983-05-25,440.1
9080,1983-05-24,437.5
9081,1983-05-23,439.0
9082,1983-05-20,438.0
9083,1983-05-19,439.3
9084,1983-05-18,441.2
9085,1983-05-17,444.3
9086,1983-05-16,440.2
9087,1983-05-13,442.8
9088,1983-05-12,440.4
9089,1983-05-11,445.7
9090,1983-05-10,445.3
9091,1983-05-09,443.8
9092,1983-05-06,439.5
9093,1983-05-05,434.8
9094,1983-05-04,437.7
9095,1983-05-03,436.4
9096,1983-05-02,432.3
9097,1983-04-29,433.5
9098,1983-04-28,434.2
9099,1983-04-27,435.0
9100,1983-04-26,438.8
9101,1983-04-25,436.9
9102,1983-04-22,439.2
9103,1983-04-21,435.6
9104,1983-04-20,438.8
9105,1983-04-19,433.2
9106,1983-04-18,445.0
9107,1983-04-15,437.4
9108,1983-04-14,438.2
9109,1983-04-13,432.5
9110,1983-04-12,431.9
9111,1983-04-11,431.5
9112,1983-04-08,421.7
9113,1983-04-07,425.4
9114,1983-04-06,429.6
9115,1983-04-05,428.8
9116,1983-04-04,427.5
9117,1983-03-31,415.9
9118,1983-03-30,413.2
9119,1983-03-29,415.8
9120,1983-03-28,412.3
9121,1983-03-25,414.5
9122,1983-03-24,410.5
9123,1983-03-23,418.5
9124,1983-03-22,419.5
9125,1983-03-21,421.0
9126,1983-03-18,416.5
9127,1983-03-17,420.8
9128,1983-03-16,419.5
9129,1983-03-15,427.8
9130,1983-03-14,438.5
9131,1983-03-11,429.3
9132,1983-03-10,433.0
9133,1983-03-09,426.3
9134,1983-03-08,424.5
9135,1983-03-07,429.5
9136,1983-03-04,420.0
9137,1983-03-03,433.0
9138,1983-03-02,436.0
9139,1983-03-01,415.0
9140,1983-02-28,423.7
9141,1983-02-25,448.7
9142,1983-02-24,473.7
9143,1983-02-23,467.9
9144,1983-02-22,480.0
9145,1983-02-18,505.7
9146,1983-02-17,502.8
9147,1983-02-16,505.7
9148,1983-02-15,505.8
9149,1983-02-14,508.4
9150,1983-02-11,504.1
9151,1983-02-10,503.6
9152,1983-02-09,492.2
9153,1983-02-08,492.7
9154,1983-02-07,494.2
9155,1983-02-04,493.9
9156,1983-02-03,496.7
9157,1983-02-02,507.3
9158,1983-02-01,503.7
9159,1983-01-31,510.1
9160,1983-01-28,494.8
9161,1983-01-27,496.0
9162,1983-01-26,491.3
9163,1983-01-25,490.0
9164,1983-01-24,482.5
9165,1983-01-21,485.0
9166,1983-01-20,492.5
9167,1983-01-19,489.6
9168,1983-01-18,503.8
9169,1983-01-17,492.5
9170,1983-01-14,490.0
9171,1983-01-13,490.0
9172,1983-01-12,492.6
9173,1983-01-11,482.4
9174,1983-01-10,483.2
9175,1983-01-07,469.5
9176,1983-01-06,456.5
9177,1983-01-05,461.0
9178,1983-01-04,456.7
9179,1983-01-03,453.4
9180,1982-12-30,453.0
9181,1982-12-29,465.5
9182,1982-12-28,460.0
9183,1982-12-27,458.2
9184,1982-12-23,446.8
9185,1982-12-22,443.8
9186,1982-12-21,451.1
9187,1982-12-20,442.3
9188,1982-12-17,439.6
9189,1982-12-16,441.2
9190,1982-12-15,438.7
9191,1982-12-14,431.7
9192,1982-12-13,444.0
9193,1982-12-10,436.2
9194,1982-12-09,443.7
9195,1982-12-08,438.7
9196,1982-12-07,452.5
9197,1982-12-06,446.0
9198,1982-12-03,441.4
9199,1982-12-02,442.9
9200,1982-12-01,435.4
9201,1982-11-30,442.6
9202,1982-11-29,434.3
9203,1982-11-26,427.3
9204,1982-11-24,411.5
9205,1982-11-23,405.3
9206,1982-11-22,406.0
9207,1982-11-19,414.8
9208,1982-11-18,413.2
9209,1982-11-17,408.5
9210,1982-11-16,411.5
9211,1982-11-15,406.5
9212,1982-11-12,410.5
9213,1982-11-11,406.0
9214,1982-11-10,405.0
9215,1982-11-09,414.0
9216,1982-11-08,407.5
9217,1982-11-05,419.0
9218,1982-11-04,429.3
9219,1982-11-03,426.0
9220,1982-11-01,432.5
9221,1982-10-29,423.0
9222,1982-10-28,422.7
9223,1982-10-27,425.0
9224,1982-10-26,423.9
9225,1982-10-25,417.0
9226,1982-10-22,431.3
9227,1982-10-21,423.2
9228,1982-10-20,432.4
9229,1982-10-19,422.2
9230,1982-10-18,434.6
9231,1982-10-15,428.0
9232,1982-10-14,440.3
9233,1982-10-13,454.8
9234,1982-10-12,438.0
9235,1982-10-11,448.0
9236,1982-10-08,418.4
9237,1982-10-07,432.0
9238,1982-10-06,397.9
9239,1982-10-05,392.5
9240,1982-10-04,386.4
9241,1982-10-01,406.8
9242,1982-09-30,398.5
9243,1982-09-29,393.3
9244,1982-09-28,413.5
9245,1982-09-27,404.7
9246,1982-09-24,416.7
9247,1982-09-23,439.3
9248,1982-09-22,437.5
9249,1982-09-21,439.1
9250,1982-09-20,428.4
9251,1982-09-17,435.1
9252,1982-09-16,445.9
9253,1982-09-15,446.5
9254,1982-09-14,439.1
9255,1982-09-13,449.0
9256,1982-09-10,444.0
9257,1982-09-09,463.8
9258,1982-09-08,488.8
9259,1982-09-07,473.3
9260,1982-09-03,458.9
9261,1982-09-02,433.9
9262,1982-09-01,408.9
9263,1982-08-31,411.8
9264,1982-08-30,412.9
9265,1982-08-27,406.5
9266,1982-08-26,427.3
9267,1982-08-25,407.9
9268,1982-08-24,403.9
9269,1982-08-23,399.2
9270,1982-08-20,386.5
9271,1982-08-19,375.1
9272,1982-08-18,359.7
9273,1982-08-17,345.0
9274,1982-08-16,338.5
9275,1982-08-13,334.4
9276,1982-08-12,338.0
9277,1982-08-11,334.0
9278,1982-08-10,332.5
9279,1982-08-09,335.2
9280,1982-08-06,343.7
9281,1982-08-05,345.0
9282,1982-08-04,351.0
9283,1982-08-03,345.9
9284,1982-08-02,353.7
9285,1982-07-30,342.7
