Date,Settle,Relative Value,Settle Delta,Rel Val Delta,Signal,Profit,EC
2013-02-22,1572.4,1613.2227653333323,-0.10000000000013642,-36.55891800000336,-1.0,0.10000000000013642,849.9000000000005
2013-02-15,1608.8,1649.7816833333356,-36.399999999999864,-8.234315999996397,-1.0,36.399999999999864,849.8000000000004
2013-02-08,1666.0,1658.015999333332,-57.200000000000045,1.4068326666674693,1.0,-57.200000000000045,813.4000000000005
2013-02-01,1669.4,1656.6091666666646,-3.400000000000091,2.8019449999994777,1.0,-3.400000000000091,870.6000000000006
2013-01-25,1656.6,1653.807221666665,12.800000000000182,-9.47535000000289,-1.0,-12.800000000000182,874.0000000000007
2013-01-18,1687.0,1663.282571666668,-30.40000000000009,19.55336159523995,1.0,-30.40000000000009,886.8000000000009
2013-01-11,1660.6,1643.729210071428,26.40000000000009,-18.34691833333295,-1.0,-26.40000000000009,917.200000000001
2013-01-04,1648.9,1662.076128404761,11.699999999999818,1.0077318333367202,1.0,11.699999999999818,943.600000000001
2012-12-28,1655.9,1661.0683965714243,-7.0,-21.54260509524056,-1.0,7.0,931.9000000000012
2012-12-21,1659.1,1682.6110016666648,-3.199999999999818,-17.17938600000025,-1.0,3.199999999999818,924.9000000000012
2012-12-14,1695.8,1699.790387666665,-36.700000000000045,-4.851165999998329,-1.0,36.700000000000045,921.7000000000014
2012-12-07,1704.0,1704.6415536666634,-8.200000000000045,-27.649373000002015,-1.0,8.200000000000045,885.0000000000014
2012-11-30,1710.9,1732.2909266666654,-6.900000000000091,7.467066380954748,1.0,-6.900000000000091,876.8000000000013
2012-11-23,1751.4,1724.8238602857107,-40.5,11.859131285711783,1.0,-40.5,883.7000000000014
2012-11-16,1714.7,1712.964728999999,36.700000000000045,7.2849526190482266,1.0,36.700000000000045,924.2000000000014
2012-11-09,1730.9,1705.6797763809507,-16.200000000000045,-8.592807571428693,-1.0,16.200000000000045,887.5000000000014
2012-11-02,1675.2,1714.2725839523794,55.700000000000045,-8.07686128571413,-1.0,-55.700000000000045,871.3000000000013
2012-10-26,1710.9,1722.3494452380935,-35.700000000000045,-28.063606761902975,-1.0,35.700000000000045,927.0000000000014
2012-10-19,1722.8,1750.4130519999965,-11.899999999999864,-19.005534666673157,-1.0,11.899999999999864,891.3000000000013
2012-10-12,1758.0,1769.4185866666696,-35.200000000000045,3.2667400000009366,1.0,-35.200000000000045,879.4000000000015
2012-10-05,1778.6,1766.1518466666687,-20.59999999999991,-0.6501679999998942,-1.0,20.59999999999991,914.6000000000015
2012-09-28,1771.1,1766.8020146666686,7.5,6.24277866666921,1.0,7.5,894.0000000000016
2012-09-21,1775.6,1760.5592359999994,-4.5,28.370077666668067,1.0,-4.5,886.5000000000016
2012-09-14,1770.1,1732.1891583333313,5.5,44.07980609523747,1.0,5.5,891.0000000000016
2012-09-07,1738.0,1688.1093522380938,32.09999999999991,14.223600904760133,1.0,32.09999999999991,885.5000000000016
2012-08-31,1685.3,1673.8857513333337,52.700000000000045,69.76796809523762,1.0,52.700000000000045,853.4000000000017
2012-08-24,1669.8,1604.117783238096,15.5,-3.437361619047806,-1.0,-15.5,800.7000000000016
2012-08-17,1616.3,1607.555144857144,53.5,2.3218376190459367,1.0,53.5,816.2000000000016
2012-08-10,1619.7,1605.233307238098,-3.400000000000091,0.8062072380957943,1.0,-3.400000000000091,762.7000000000016
2012-08-03,1606.0,1604.4271000000022,13.700000000000045,23.07303333333539,1.0,13.700000000000045,766.1000000000017
2012-07-27,1618.0,1581.3540666666668,-12.0,-3.9489933333304634,-1.0,12.0,752.4000000000017
2012-07-20,1582.8,1585.3030599999972,35.200000000000045,-2.524627333334138,-1.0,-35.200000000000045,740.4000000000017
2012-07-13,1592.0,1587.8276873333314,-9.200000000000045,-14.207105999999385,-1.0,9.200000000000045,775.6000000000017
2012-07-06,1578.9,1602.0347933333308,13.099999999999909,15.197871999995414,1.0,13.099999999999909,766.4000000000017
2012-06-29,1604.2,1586.8369213333353,-25.299999999999955,-8.04316533333008,-1.0,25.299999999999955,753.3000000000018
2012-06-22,1566.0,1594.8800866666654,38.200000000000045,-8.526803333335465,-1.0,-38.200000000000045,728.0000000000018
2012-06-15,1627.0,1603.4068900000009,-61.0,4.8612733333343385,1.0,-61.0,766.2000000000019
2012-06-08,1590.1,1598.5456166666665,36.90000000000009,31.82385266666529,1.0,36.90000000000009,827.2000000000019
2012-06-01,1620.5,1566.7217640000013,-30.40000000000009,-21.053621333332103,-1.0,30.40000000000009,790.3000000000018
2012-05-25,1568.9,1587.7753853333334,51.59999999999991,-2.3756573333332653,-1.0,-51.59999999999991,759.9000000000017
2012-05-18,1591.9,1590.1510426666666,-23.0,-47.72258733333024,-1.0,23.0,811.5000000000016
2012-05-11,1584.0,1637.8736299999969,7.900000000000091,-13.321079380953506,-1.0,-7.900000000000091,788.5000000000016
2012-05-04,1645.2,1651.1947093809504,-61.200000000000045,3.34590500000013,1.0,-61.200000000000045,796.4000000000017
2012-04-27,1664.8,1647.8488043809502,-19.59999999999991,-7.872228571429105,-1.0,19.59999999999991,857.6000000000017
2012-04-20,1642.1,1655.7210329523793,22.700000000000045,19.240929619047847,1.0,22.700000000000045,838.0000000000018
2012-04-13,1659.1,1636.4801033333315,-17.0,31.040507333330424,1.0,-17.0,815.3000000000018
2012-03-30,1669.3,1605.439596000001,-10.200000000000045,41.50614266667003,1.0,-10.200000000000045,832.3000000000018
2012-03-23,1662.4,1563.933453333331,6.899999999999864,-132.08298782539873,-1.0,-6.899999999999864,842.5000000000018
