Business_Week,Platinum_Change,Platinum_Settle,Platinum_Volume,Platinum_Prev. Day Open Interest,Date,Open Interest,Money Manager Shorts,Money Manager Longs,Producer/Merchant/Processor/User Longs,Producer/Merchant/Processor/User Shorts,Ten_Yr_Futures_Change,Ten_Yr_Futures_Settle,Ten_Yr_Futures_Volume,Ten_Yr_Futures_Prev. Day Open Interest,USD_Change,USD_Settle,USD_Volume,USD_Wave,USD_Prev. Day Open Interest,ZAR_Change,ZAR_Settle,ZAR_Volume,ZAR_Wave,ZAR_Prev. Day Open Interest
"[2015-12-23, 2015-12-29]",34.800000000000004,881.0749999999999,9084.5,49379.25,2015-12-29,67052.0,17188.0,26240.0,6119.0,27063.0,1.046875,126.0234375,364285.5,2475627.25,-0.005000000000000018,98.12650000000001,13469.25,98.17325,64716.25,0.1195,15.4920625,150.75,15.479452499999999,
"[2015-12-30, 2016-01-05]",54.6,883.65,797.25,11869.0,2016-01-05,66425.0,15714.0,26685.0,6019.0,27151.0,0.6875,125.98046875,755637.0,2516693.25,1.1,98.89075,26494.0,98.80825,66804.25,0.184,15.7621875,46.0,15.730020000000001,
"[2016-01-06, 2016-01-12]",57.900000000000006,861.9399999999999,98.4,1851.8,2016-01-12,69805.0,17694.0,27285.0,6347.0,26064.0,1.671875,127.3125,1627910.0,2569507.6,-0.2420000000000001,98.66975,34673.25,98.82975,74511.25,1.0345,16.5423,110.5,16.5610475,
"[2016-01-13, 2016-01-19]",40.2,834.6500000000001,24.75,1457.25,2016-01-19,70776.0,20773.0,27211.0,6053.0,22551.0,1.15625,128.18359375,2423484.25,2726545.25,0.011999999999999983,99.0418,29183.6,99.0418,74773.2,0.10725000000000004,16.84335,92.6,16.817522,
"[2016-01-20, 2016-01-26]",68.10000000000001,840.1200000000001,35.4,359.8,2016-01-26,68279.0,18970.0,26838.0,5969.0,23062.0,1.421875,128.65625,1727129.6,2840582.4,0.09700000000000002,99.29839999999999,32952.2,99.32820000000001,75635.2,-0.4145,16.7057,60.2,16.751878,
"[2016-01-27, 2016-02-02]",44.0,869.28,7.0,12387.0,2016-02-02,67208.0,17039.0,25858.0,5918.0,23918.0,2.09375,129.346875,1363109.6,2928112.6,-0.24,99.0132,33175.4,99.04480000000001,75494.4,-0.20975000000000005,16.2671,126.4,16.298104000000002,
"[2016-02-03, 2016-02-09]",87.9,910.7800000000001,15.8,60773.4,2016-02-09,66471.0,12651.0,26954.0,5317.0,26490.0,1.375,130.65,2164187.6,3008497.2,-2.7989999999999995,96.70340000000002,44784.2,96.93359999999998,77309.0,-0.17824999999999996,16.1347,88.8,16.126184,
"[2016-02-10, 2016-02-16]",59.6,947.825,9.25,60339.5,2016-02-16,66081.0,9780.0,27287.0,4631.0,28459.0,1.84375,131.375,2231960.5,3084445.5,0.781,96.07880000000003,28595.4,96.1964,71505.4,-0.3015,15.92865,49.4,15.871242,
"[2016-02-17, 2016-02-23]",50.00000000000001,941.9200000000001,14.8,58962.4,2016-02-23,64936.0,8368.0,26708.0,4292.0,29580.0,1.25,130.796875,1519628.2,3108954.0,0.61,97.0474,15074.0,97.0638,68979.8,-0.5705,15.413900000000002,53.8,15.449042,
"[2016-02-24, 2016-03-01]",50.99999999999999,930.86,8.4,57542.0,2016-03-01,67159.0,7414.0,27589.0,4962.0,28764.0,2.28125,130.821875,1311485.6,3082867.6,0.88,97.90100000000001,21950.2,97.89240000000002,66015.6,0.33474999999999994,15.822849999999999,66.2,15.814526,
"[2016-03-02, 2016-03-08]",78.80000000000001,970.8199999999999,1.6,57403.6,2016-03-08,65710.0,6704.0,25725.0,5284.0,29729.0,1.578125,129.6875,38721.2,2878618.2,-1.1590000000000003,97.49180000000001,20238.8,97.63540000000002,63213.4,-0.24650000000000002,15.456099999999998,29.0,15.550802000000001,2752.0
"[2016-03-09, 2016-03-15]",29.6,970.5799999999999,0.4,49618.2,2016-03-15,64957.0,8119.0,25615.0,4750.0,29163.0,1.21875,129.015625,7149.8,2750860.4,-0.5930000000000002,96.5438,25069.8,96.777,57942.2,0.55025,15.57545,74.4,15.57565,2088.3333333333335
"[2016-03-16, 2016-03-22]",76.4,978.8799999999999,0.0,39922.2,2016-03-22,64272.0,7295.0,24797.0,4788.0,28782.0,1.53125,129.4125,206495.6,2641021.0,-1.024,95.3588,22943.2,95.41799999999999,51586.8,-0.751,15.570400000000001,149.8,15.740032000000003,
"[2016-03-23, 2016-03-29]",72.6,955.2750000000001,0.0,31110.75,2016-03-29,59707.0,7840.0,22999.0,5352.0,28073.0,1.421875,129.48828125,747792.0,2610842.5,-0.26500000000000007,95.83075,17051.0,95.9945,51863.5,0.015000000000000041,15.6279375,37.0,15.7016875,
"[2016-03-30, 2016-04-05]",54.800000000000004,957.4,863.0,10257.0,2016-04-05,57567.0,7663.0,22726.0,4941.0,28071.0,1.015625,130.4,1019330.0,2646792.6,-0.509,94.6352,21682.0,94.67739999999999,55363.2,-0.06475000000000003,15.068299999999999,96.4,15.064697999999998,
"[2016-04-06, 2016-04-12]",62.7,970.4199999999998,51.2,204.6,2016-04-12,59331.0,6596.0,23958.0,4902.0,28389.0,1.40625,130.909375,883475.8,2707812.0,-0.692,94.2168,24515.2,94.29339999999999,57356.4,-0.4555,15.15215,47.0,15.195089999999999,
"[2016-04-13, 2016-04-19]",67.10000000000001,994.64,19.8,163.4,2016-04-19,63266.0,7231.0,26102.0,4468.0,30525.0,0.875,130.5,949945.0,2796494.2,0.002000000000000113,94.5526,19474.8,94.578,59695.4,-0.455,14.63685,87.8,14.683357999999998,
"[2016-04-20, 2016-04-26]",46.099999999999994,1020.5799999999999,17.2,174.8,2016-04-26,64607.0,6360.0,28283.0,4913.0,31538.0,1.1875,129.475,1095422.0,2743939.6,0.5960000000000001,94.6938,23552.4,94.52959999999999,61902.0,0.15199999999999997,14.5061,53.4,14.518537999999998,
"[2016-04-27, 2016-05-03]",80.89999999999999,1061.1799999999998,9.0,11481.6,2016-05-03,66851.0,5208.0,30225.0,5403.0,33457.0,1.84375,129.959375,1226633.4,2676080.6,-1.6119999999999999,93.33939999999998,28520.4,93.3538,66603.8,0.20425000000000001,14.510250000000003,57.8,14.50069,
"[2016-05-04, 2016-05-10]",85.8,1059.1,2.0,58224.6,2016-05-10,68540.0,5855.0,30612.0,5529.0,33971.0,0.921875,130.65625,1107086.0,2701524.6,1.336,93.84639999999999,19498.2,93.72099999999999,67946.4,0.46099999999999997,15.133799999999999,63.2,15.07369,
"[2016-05-11, 2016-05-17]",30.200000000000003,1055.1200000000001,9.2,59156.0,2016-05-17,69932.0,7349.0,32660.0,5140.0,34315.0,1.375,130.678125,1090263.6,2764140.6,0.26399999999999996,94.3184,17159.8,94.28720000000001,67019.0,0.4475,15.405600000000002,100.8,15.401452,
"[2016-05-18, 2016-05-24]",70.0,1018.6,0.2,59773.6,2016-05-24,66710.0,7677.0,30844.0,5820.0,33440.0,1.59375,129.6125,1401599.2,2773889.0,1.045,95.29839999999999,16656.2,95.2586,61967.2,0.049250000000000016,15.8047,250.0,15.839886000000002,1409.0
"[2016-05-25, 2016-05-31]",26.0,988.0249999999999,7618.75,84721.75,2016-05-31,64208.0,9272.0,27228.0,6075.0,31494.0,0.609375,129.73828125,1241077.5,2726134.5,0.30199999999999994,95.476,14870.8,95.5278,60311.4,0.055749999999999994,15.704849999999999,69.2,15.744626,1270.4
"[2016-06-01, 2016-06-07]",59.599999999999994,981.96,13037.2,69198.6,2016-06-07,65802.0,10003.0,27606.0,6677.0,31055.0,1.640625,130.4625,63368.2,2653719.0,-2.046,94.55440000000002,24478.4,94.6692,62890.2,-0.8925,15.222800000000001,24.4,15.30974,1364.6
"[2016-06-08, 2016-06-14]",54.9,995.4399999999999,12788.6,58589.4,2016-06-14,68344.0,11409.0,27331.0,7173.0,31263.0,0.875,131.365625,8266.8,2734944.4,1.1380000000000001,94.3108,26048.4,94.23940000000002,62793.0,0.4425,15.17695,61.8,15.179588,2674.3333333333335
"[2016-06-15, 2016-06-21]",45.4,977.5800000000002,15824.6,55234.2,2016-06-21,66172.0,10890.0,25811.0,6490.0,29709.0,1.25,131.728125,4192.0,2776366.6,-0.9789999999999999,94.29420000000002,25420.4,94.3376,49244.6,-0.64925,15.33205,39.6,15.386426,
"[2016-06-22, 2016-06-28]",48.2,979.0,14570.6,52580.4,2016-06-28,64177.0,10570.0,24054.0,6575.0,30143.0,3.125,132.2125,1445257.6,2787947.2,2.2699999999999996,95.17859999999999,32008.4,95.087,48338.4,0.43850000000000017,15.1988,77.0,15.184186,
"[2016-06-29, 2016-07-05]",93.5,1039.9750000000001,1808.5,49081.5,2016-07-05,65424.0,7406.0,27676.0,6283.0,32911.0,1.171875,133.25390625,1778671.25,2786335.75,-0.07199999999999995,95.9394,21640.0,95.85900000000001,47019.8,-0.4385,14.9485,62.6,14.964738,
"[2016-07-06, 2016-07-12]",42.599999999999994,1094.8200000000002,24.2,59581.4,2016-07-12,71940.0,7125.0,33045.0,5957.0,34505.0,1.625,133.365625,1243515.4,2831067.2,0.22799999999999998,96.3836,21467.0,96.35079999999999,49793.2,-0.44075,14.768949999999998,70.0,14.802674,
"[2016-07-13, 2016-07-19]",28.700000000000003,1096.26,11.2,65950.0,2016-07-19,76413.0,6659.0,37257.0,5842.0,36209.0,1.625,132.271875,1059557.0,2854268.6,0.621,96.51319999999998,16910.4,96.48619999999998,50671.6,0.02100000000000002,14.515449999999998,45.2,14.535627999999999,
"[2016-07-20, 2016-07-26]",56.300000000000004,1091.9599999999998,13.2,70370.8,2016-07-26,78612.0,6310.0,43675.0,5366.0,38114.0,0.734375,132.10625,924215.4,2798849.6,0.06,97.26379999999999,17598.8,97.20219999999999,59152.0,-0.01575,14.48555,115.2,14.459506,
"[2016-07-27, 2016-08-02]",72.5,1149.98,9353.6,118631.8,2016-08-02,81714.0,6080.0,46815.0,5375.0,39313.0,1.421875,132.7,1226945.2,2777175.6,-2.18,95.9838,21969.6,96.0806,58663.4,-0.39599999999999996,14.168600000000001,48.4,14.213044,
"[2016-08-03, 2016-08-09]",29.0,1160.28,8879.0,79653.2,2016-08-09,82971.0,5217.0,48266.0,5351.0,39761.0,1.609375,132.4125,1034331.8,2792379.0,1.1440000000000001,95.97,13801.4,95.9164,53135.6,-0.6032500000000001,13.79965,89.6,13.865260000000001,
"[2016-08-10, 2016-08-16]",97.8,1141.9,13631.6,80032.8,2016-08-16,83138.0,6877.0,47503.0,5136.0,39659.0,2.09375,132.3125,1054709.4,2846809.6,-1.3679999999999999,95.4972,16176.2,95.4548,53524.0,-0.09549999999999999,13.463049999999999,85.2,13.422687999999999,
"[2016-08-17, 2016-08-23]",56.0,1117.16,9474.2,79861.6,2016-08-23,83888.0,7046.0,47245.0,4620.0,39301.0,1.1875,132.1875,960083.2,2833558.2,-0.2699999999999999,94.4606,19778.8,94.5266,55403.4,0.5995,13.64675,100.8,13.574097999999998,
"[2016-08-24, 2016-08-30]",62.9,1074.9199999999998,12706.8,78481.2,2016-08-30,81389.0,8312.0,41609.0,5165.0,36099.0,1.484375,131.9,1717152.6,2940444.6,1.5470000000000002,95.3232,20299.8,95.131,56015.8,0.56425,14.405149999999997,100.8,14.316512,
"[2016-08-31, 2016-09-06]",61.5,1066.825,13730.25,75733.0,2016-09-06,80220.0,7873.0,38530.0,5559.0,35459.0,0.78125,131.9453125,186757.75,2842849.25,-1.218,95.63659999999999,21940.6,95.5995,53342.8,-0.5937500000000001,14.498349999999999,246.4,14.481122000000003,2648.0
"[2016-09-07, 2016-09-13]",66.7,1064.7800000000002,15131.8,70726.0,2016-09-13,78644.0,10074.0,34981.0,5363.0,32543.0,1.609375,131.540625,14460.4,2868845.6,0.8220000000000001,95.2126,27479.6,95.10379999999999,55240.2,0.425,14.2758,69.4,14.228906,2932.4
"[2016-09-14, 2016-09-20]",41.5,1029.3799999999999,13446.4,69707.8,2016-09-20,77608.0,10102.0,31982.0,5097.0,32000.0,0.609375,131.440625,8426.4,2785274.2,0.3810000000000001,95.6894,17935.4,95.643,50596.4,-0.5685,14.208800000000002,72.25,14.22794,3547.0
"[2016-09-21, 2016-09-27]",69.5,1047.1600000000003,19245.4,58385.6,2016-09-27,72445.0,10279.0,31337.0,5440.0,33451.0,1.046875,131.221875,702533.4,2747079.8,-0.6639999999999999,95.392,18911.2,95.39880000000001,48619.0,-0.4442499999999999,13.85005,215.8,13.841558000000001,
"[2016-09-28, 2016-10-04]",57.5,1014.0200000000001,3366.4,52565.8,2016-10-04,71732.0,13913.0,30776.0,5238.0,31695.0,1.25,131.1125,1165082.6,2874304.6,0.813,95.58099999999999,24426.4,95.62819999999999,50931.0,0.34025000000000005,13.9499,93.2,13.927819999999997,
"[2016-10-05, 2016-10-11]",43.9,960.1,75.4,64031.0,2016-10-11,72002.0,17258.0,27954.0,5441.0,28966.0,1.015625,129.984375,1041406.0,2854786.6,1.567,96.833,29086.2,96.73140000000001,58903.6,0.5782499999999999,14.1393,121.0,14.095327999999999,
"[2016-10-12, 2016-10-18]",37.4,935.78,37.8,64187.6,2016-10-18,71829.0,21072.0,26912.0,5535.0,26924.0,1.21875,130.05625,1065631.0,2888975.6,0.20500000000000002,97.8504,23649.4,97.84460000000001,74492.6,-0.519,14.3175,110.2,14.424144000000002,
"[2016-10-19, 2016-10-25]",47.699999999999996,939.4400000000002,18.0,63942.6,2016-10-25,72564.0,23207.0,27541.0,5542.0,26289.0,0.28125,130.246875,889321.0,2898214.8,0.785,98.47479999999999,21833.4,98.4034,83511.2,-0.16649999999999998,14.0454,34.6,14.063331999999999,
"[2016-10-26, 2016-11-01]",41.2,976.0200000000001,8333.6,103576.4,2016-11-01,73441.0,22684.0,30422.0,5126.0,26688.0,0.9375,129.684375,1279705.6,2923251.2,-0.9849999999999999,98.39020000000001,21293.4,98.475,87191.0,-0.13425000000000004,13.883000000000001,91.8,13.916102,
"[2016-11-02, 2016-11-08]",31.699999999999996,1002.14,15093.8,69465.8,2016-11-08,68832.0,14924.0,30392.0,4751.0,28607.0,1.203125,129.93125,1097391.8,2889066.0,0.16300000000000003,97.4702,21717.4,97.4568,85960.2,-0.40525,13.55195,94.8,13.557904000000002,3261.0
"[2016-11-09, 2016-11-15]",76.10000000000001,959.4,22188.0,64181.6,2016-11-15,65424.0,15751.0,25590.0,4811.0,27847.0,3.078125,127.16875,2299079.8,2966681.0,2.39,99.3446,51960.4,98.97919999999999,81602.8,0.8917499999999999,14.221650000000002,85.8,14.197406,3330.0
"[2016-11-16, 2016-11-22]",57.3,938.6200000000001,13515.0,63070.6,2016-11-22,67542.0,18373.0,26904.0,4749.0,28934.0,1.125,125.871875,1757669.6,3094895.2,0.8560000000000001,100.9772,46286.4,100.84960000000001,84939.6,-0.13099999999999998,14.382650000000002,61.0,14.4011275,
"[2016-11-23, 2016-11-29]",51.699999999999996,920.9999999999999,13772.25,64856.5,2016-11-29,72028.0,20850.0,27142.0,5257.0,29086.0,1.0625,125.4921875,2022581.0,3150165.0,-0.15699999999999992,101.4762,35294.2,101.4752,94481.2,-0.20675,14.06305,24.8,14.114898,
"[2016-11-30, 2016-12-06]",43.0,925.64,15052.4,64683.0,2016-12-06,69990.0,18846.0,27618.0,4781.0,28532.0,1.59375,125.11875,108026.2,3003872.0,-0.41900000000000015,100.8282,46917.4,100.9352,92765.0,-0.24749999999999997,13.923599999999999,17.8,13.907256,2814.0
"[2016-12-07, 2016-12-13]",58.6,934.4799999999999,14478.8,62338.2,2016-12-13,69605.0,16003.0,25737.0,6170.0,29419.0,1.21875,125.0125,10082.8,2984663.0,0.5769999999999998,101.0338,41518.6,100.94860000000001,92474.0,-0.05149999999999999,13.659,9.6,13.684379999999999,3169.2
"[2016-12-14, 2016-12-20]",115.3,921.96,19680.0,60615.4,2016-12-20,67412.0,13270.0,23681.0,6005.0,28852.0,1.578125,123.8875,4727.6,3040979.8,2.211,102.833,38411.4,102.704,86042.6,0.34299999999999997,14.11415,65.5,14.08518,3592.6666666666665
"[2016-12-21, 2016-12-27]",41.7,904.7750000000001,12082.0,49308.0,2016-12-27,66263.0,14379.0,22602.0,6420.0,29337.0,0.453125,123.28125,391785.75,3050431.5,-0.28600000000000003,103.0335,15967.5,103.00200000000001,86075.5,0.015249999999999993,14.1898125,34.5,14.1799975,
"[2016-12-28, 2017-01-03]",47.8,909.5749999999999,3143.75,49318.75,2017-01-03,66997.0,15500.0,23511.0,6770.0,28897.0,1.25,123.9921875,872144.0,3055803.5,-0.721,102.8605,35392.75,102.91825,87198.25,-0.16199999999999995,13.949,29.75,13.942687499999998,
"[2017-01-04, 2017-01-10]",50.5,967.76,139.2,163.0,2017-01-10,65049.0,9034.0,24128.0,5752.0,31776.0,1.53125,124.578125,1222113.4,3098949.0,-1.205,102.07020000000001,39773.8,102.0952,82617.6,-0.11674999999999999,13.8487,104.8,13.831468000000001,
"[2017-01-11, 2017-01-17]",19.7,978.6500000000001,12.75,37.0,2017-01-17,66119.0,7812.0,25209.0,5991.0,32409.0,0.6875,124.9296875,1474562.75,3094698.25,-1.6760000000000002,101.164,48815.8,101.3468,77480.0,-0.2975,13.695150000000002,72.6,13.718162000000001,
"[2017-01-18, 2017-01-24]",77.3,974.5800000000002,12.6,63.0,2017-01-24,65500.0,6016.0,28816.0,5794.0,33146.0,2.296875,124.428125,1427938.4,3137958.4,0.018999999999999906,100.6442,40693.2,100.7304,75723.2,-0.10550000000000002,13.64395,104.0,13.648992000000002,
"[2017-01-25, 2017-01-31]",40.8,984.3799999999999,10.4,77.6,2017-01-31,67263.0,5154.0,30337.0,6120.0,34854.0,1.0625,124.128125,1377859.8,3175106.0,-0.8579999999999999,100.16300000000001,38041.8,100.2836,75254.2,0.1285,13.536950000000001,74.4,13.528072,
"[2017-02-01, 2017-02-07]",18.799999999999997,1004.64,12.0,58995.8,2017-02-07,67650.0,3547.0,30491.0,6076.0,36332.0,1.109375,124.60625,1439350.4,3181169.4,0.764,99.8696,39734.8,99.8908,74164.6,-0.09649999999999999,13.470099999999999,44.6,13.484280000000002,
"[2017-02-08, 2017-02-14]",32.8,1009.6800000000001,25.0,59492.2,2017-02-14,67941.0,3613.0,29726.0,5880.0,37427.0,1.375,124.778125,1290150.6,3277143.0,0.9880000000000001,100.777,32332.0,100.7032,72800.0,-0.33875,13.404050000000002,19.0,13.414824,5585.333333333333
"[2017-02-15, 2017-02-21]",21.7,1007.925,13.0,58960.5,2017-02-21,68817.0,3578.0,29341.0,5890.0,37804.0,1.0,124.45703125,1306707.5,3386079.25,0.12199999999999994,100.9702,29986.0,100.99080000000001,73363.2,-0.043499999999999955,13.1013,59.2,13.105329999999999,5540.4
"[2017-02-22, 2017-02-28]",47.0,1021.1800000000001,11.8,58352.0,2017-02-28,74467.0,2138.0,33364.0,5240.0,39770.0,1.40625,125.134375,1932312.2,3523504.0,-0.22599999999999998,101.119,32715.6,101.0962,73491.6,-0.012750000000000011,13.020350000000002,86.2,12.997679999999999,5228.0
"[2017-03-01, 2017-03-07]",78.3,986.9399999999999,1.2,59357.0,2017-03-07,70548.0,3869.0,26856.0,5196.0,38320.0,1.28125,124.153125,55467.2,3291128.8,0.6759999999999999,101.79639999999999,41142.6,101.77779999999998,78258.2,-0.15750000000000003,13.055299999999999,57.8,13.066151999999999,5069.4
"[2017-03-08, 2017-03-14]",29.9,939.72,0.0,49266.4,2017-03-14,68697.0,9539.0,20571.0,5764.0,33555.0,1.046875,123.584375,9947.8,3238106.0,-0.09099999999999997,101.58900000000001,29124.0,101.63640000000001,83915.4,0.1735,13.279149999999998,12.75,13.254113333333331,6124.8
"[2017-03-15, 2017-03-21]",38.7,959.3800000000001,0.0,41322.0,2017-03-21,67950.0,10488.0,20767.0,5346.0,33133.0,1.65625,124.51875,5469.4,3111380.8,-1.96,100.1446,32152.8,100.21860000000001,73719.4,-0.511,12.916,124.0,12.92176,4882.4
"[2017-03-22, 2017-03-28]",28.299999999999997,963.3399999999999,0.8,30553.4,2017-03-28,66767.0,11741.0,19750.0,5560.0,32618.0,0.875,124.609375,969646.8,3035313.0,-0.06499999999999989,99.399,26952.0,99.34880000000001,74059.8,0.3389999999999999,12.8352,47.2,12.810143999999998,4854.0
"[2017-03-29, 2017-04-04]",22.099999999999998,953.5600000000001,779.2,8812.4,2017-04-04,64385.0,14416.0,20769.0,5522.0,32087.0,1.140625,124.709375,1284543.0,3023630.8,0.877,100.2354,23117.0,100.20720000000001,71354.4,0.60525,13.51625,385.2,13.499642,4981.8
"[2017-04-05, 2017-04-11]",58.699999999999996,954.9,18.2,274.8,2017-04-11,65530.0,15589.0,20287.0,5727.0,32304.0,1.078125,125.075,1375971.8,3066420.4,0.19600000000000006,100.7404,25616.2,100.7028,70273.6,0.1835,14.0136,176.8,13.980858000000001,3858.8
"[2017-04-12, 2017-04-18]",35.3,975.475,9.0,130.0,2017-04-18,67176.0,13735.0,21992.0,5942.0,34184.0,1.40625,125.9921875,1186726.0,3110569.25,-0.9490000000000001,100.19300000000001,21669.75,100.15575000000001,67427.5,-0.3895,13.560875,59.75,13.6155425,3571.25
"[2017-04-19, 2017-04-25]",42.2,966.36,11.0,99.8,2017-04-25,66788.0,14141.0,20630.0,5635.0,32736.0,1.328125,125.9,1154749.8,3183361.6,-0.7559999999999999,99.36479999999999,23982.4,99.35,66350.4,-0.23899999999999996,13.256150000000002,163.8,13.267812000000001,3577.4
"[2017-04-26, 2017-05-02]",31.8,938.4,0.8,24010.8,2017-05-02,73346.0,24849.0,19904.0,7021.0,30814.0,0.796875,125.61875,1259271.6,3222361.0,0.18100000000000002,98.9064,27390.0,98.9162,70648.8,0.27525,13.4708,157.6,13.423078,3635.2
"[2017-05-03, 2017-05-09]",55.4,906.1,0.4,64722.6,2017-05-09,78258.0,33551.0,21903.0,7168.0,27679.0,0.96875,125.165625,1155057.0,3282780.6,0.7150000000000001,98.9474,28533.2,98.92519999999999,73686.0,0.28700000000000003,13.651900000000001,288.6,13.639321999999998,3785.8
"[2017-05-10, 2017-05-16]",36.5,919.6599999999999,0.4,66975.8,2017-05-16,76374.0,31934.0,23100.0,6681.0,27677.0,0.78125,125.240625,1162768.2,3344073.6,-1.5460000000000003,98.99879999999999,23106.6,99.0574,74130.8,-0.6184999999999999,13.36995,112.4,13.410025999999998,3508.4
"[2017-05-17, 2017-05-23]",32.800000000000004,942.0600000000001,0.0,64882.6,2017-05-23,72343.0,27486.0,22793.0,6146.0,28854.0,1.4375,126.175,1660042.6,3446074.0,-0.734,97.28179999999999,32049.8,97.27759999999999,80508.0,0.0,13.2927,167.0,13.319898,3514.0
"[2017-05-24, 2017-05-30]",39.3,948.8249999999999,5344.0,75511.75,2017-05-30,71365.0,24777.0,22203.0,5964.0,29649.0,0.578125,126.21484375,2064304.5,3482422.5,-0.05199999999999999,97.2526,22094.8,97.2358,83443.2,0.047500000000000014,12.98615,265.8,13.01754,4400.6
"[2017-05-31, 2017-06-06]",64.8,950.72,17829.6,77512.4,2017-06-06,71453.0,22985.0,22748.0,6427.0,31365.0,1.109375,126.73125,94369.8,3228602.8,-0.621,96.80199999999999,21290.6,96.875,84808.8,-0.32199999999999995,12.91585,185.4,12.94365,5322.4
"[2017-06-07, 2017-06-13]",51.900000000000006,938.9399999999999,18040.6,67381.6,2017-06-13,78182.0,29187.0,21590.0,6631.0,29860.0,0.5,126.6625,12610.6,3178828.2,0.35100000000000003,96.9816,26882.8,97.0282,85436.8,-0.09025,12.857099999999999,58.2,12.865046000000001,1296.6
"[2017-06-14, 2017-06-20]",69.3,929.68,18439.8,68457.0,2017-06-20,77571.0,30250.0,21505.0,7121.0,28355.0,1.375,126.890625,7459.0,3215375.6,0.75,97.236,29289.6,97.13539999999999,66760.4,0.32574999999999993,12.977699999999999,117.8,12.95465,1304.6666666666667
"[2017-06-21, 2017-06-27]",12.8,923.46,18503.6,63015.8,2017-06-27,77672.0,32770.0,23013.0,7064.0,27163.0,0.6875,126.6625,766755.0,3184779.4,-1.319,96.934,21032.4,97.0134,45727.8,-0.10500000000000001,13.1505,43.8,13.152058,
"[2017-06-28, 2017-07-04]",30.299999999999997,917.05,4502.75,61824.0,2017-07-03,73870.0,33551.0,21528.0,6726.0,25331.0,1.171875,125.6640625,1603659.25,3106142.5,-0.12399999999999994,95.69379999999998,22031.4,95.73620000000001,49144.8,0.22075,13.282850000000002,57.6,13.266435999999999,
"[2017-07-05, 2017-07-11]",14.6,901.86,37.8,68245.4,2017-07-11,75796.0,35641.0,22589.0,6233.0,22565.0,0.8125,125.059375,1289546.6,3101375.2,-0.547,95.725,18071.8,95.828,49658.4,0.34075,13.628,24.4,13.603896,
"[2017-07-12, 2017-07-18]",55.3,919.4,14.2,68305.6,2017-07-18,73973.0,32103.0,22490.0,6960.0,23903.0,1.15625,125.690625,1254469.0,3175423.8,-1.0199999999999998,95.0512,21745.6,95.1266,53506.4,-0.6905,13.216750000000001,18.0,13.248247999999998,
"[2017-07-19, 2017-07-25]",25.0,929.0200000000001,3.6,65800.2,2017-07-25,72252.0,30354.0,22686.0,6925.0,24701.0,1.0625,126.03125,928471.6,3156557.8,-0.5139999999999999,94.01400000000001,22438.2,94.08439999999999,50995.0,0.15075,13.104650000000001,10.0,13.084603999999999,
"[2017-07-26, 2017-08-01]",36.2,933.9,8314.8,91772.4,2017-08-01,73674.0,29151.0,24388.0,7427.0,26292.0,1.15625,125.984375,1273852.6,3216314.0,-0.9870000000000001,93.19059999999999,27377.2,93.29759999999999,50695.2,0.15875,13.180699999999998,112.8,13.167156,
"[2017-08-02, 2017-08-08]",25.000000000000004,966.7,19009.6,70700.8,2017-08-08,72364.0,18566.0,26499.0,6387.0,29593.0,0.90625,126.146875,1014119.4,3280461.2,0.6140000000000001,93.1292,21383.2,93.08239999999999,51717.8,0.1125,13.4214,70.0,13.395366000000001,
"[2017-08-09, 2017-08-15]",37.50000000000001,978.8,17300.0,70042.4,2017-08-15,71900.0,14597.0,27895.0,5906.0,31318.0,1.453125,126.484375,1199405.8,3329233.0,0.24100000000000005,93.3502,20491.4,93.41279999999999,51697.6,-0.07250000000000001,13.469999999999999,39.6,13.477402000000001,
"[2017-08-16, 2017-08-22]",22.299999999999997,981.0799999999999,12876.4,70228.0,2017-08-22,73591.0,12075.0,29968.0,5668.0,33167.0,0.96875,126.678125,1133428.8,3406106.4,-0.29500000000000004,93.3608,27507.0,93.45439999999999,52032.2,-0.11549999999999999,13.247899999999998,26.4,13.277465999999999,
"[2017-08-23, 2017-08-29]",29.999999999999996,987.0799999999999,14986.0,70987.4,2017-08-29,77201.0,10922.0,32047.0,5112.0,35277.0,1.09375,126.934375,1840744.6,3451177.6,-1.2770000000000001,92.6546,29080.8,92.6846,53306.4,-0.24674999999999997,13.12385,18.333333333333332,13.151486666666665,
"[2017-08-30, 2017-09-05]",22.1,1002.925,18766.0,73513.25,2017-09-05,81341.0,11372.0,35125.0,5475.0,37089.0,1.296875,127.23828125,407868.25,3483333.25,0.04200000000000004,92.643,30211.8,92.60220000000001,55131.4,-0.08850000000000001,12.999849999999999,5.0,13.004376666666666,284.0
"[2017-09-06, 2017-09-12]",41.9,1004.3,16205.6,75702.0,2017-09-12,82318.0,11663.0,37286.0,6002.0,38637.0,1.609375,127.403125,19934.2,3369312.6,-0.36999999999999994,91.78580000000001,38157.8,91.7234,53959.8,0.07149999999999998,12.91865,1.0,12.965,341.2
"[2017-09-13, 2017-09-19]",35.3,969.6400000000001,16630.8,73804.4,2017-09-19,77968.0,11585.0,30347.0,6077.0,36021.0,0.625,126.53125,10461.6,3318599.6,-0.08499999999999996,91.9736,25838.8,91.9496,49523.4,0.30800000000000005,13.2974,30.0,13.366136666666668,392.3333333333333
